link,titulo,veredito,tags
https://www.aosfatos.org/noticias/lula-desinforma-ao-citar-dados-sobre-inflacao-e-legado-economico/,Lula desinforma ao citar dados sobre inflação e legado econômico,indisponível,"['políticas públicas', 'checagem']"
https://www.aosfatos.org/noticias/e-falso-eua-vazou-imagens-8-de-janeiro-armacao-lula/,É falso que EUA vazaram imagens do 8 de Janeiro que mostram armação de Lula,falso,"['boataria política', 'checagem']"
https://www.aosfatos.org/noticias/video-em-que-policiais-agridem-manifestantes-pro-palestina-foi-gravado-durante-governo-biden-nao-trump/,"Vídeo em que policiais agridem manifestantes pró-Palestina foi gravado durante governo Biden, não Trump",falso,"['boataria política', 'checagem']"
https://www.aosfatos.org/noticias/acordo-petrobras-bancos-chineses-nao-preve-entrega-controle-estatal/,Acordo entre Petrobras e bancos chineses não prevê entrega do controle da estatal,falso,"['boataria política', 'checagem']"
https://www.aosfatos.org/noticias/posts-argumentos-falsos-mensalao-julgamento-bolsonaro/,Posts usam argumentos falsos para comparar mensalão a julgamento de Bolsonaro,falso,"['boataria política', 'checagem']"
https://www.aosfatos.org/noticias/video-7-de-setembro-de-2021-em-brasilia-como-se-fosse-atual/,Posts compartilham vídeo do 7 de Setembro de 2021 em Brasília como se fosse atual,falso,"['boataria política', 'checagem']"
https://www.aosfatos.org/noticias/cenas-ato-bolsonaro-paulista-2024-circulam-recentes/,Cenas de ato pró-Bolsonaro na Paulista em 2024 circulam como se fossem recentes,não é bem assim,"['boataria política', 'checagem']"
https://www.aosfatos.org/noticias/video-copacabana-lotada-gravado-em-2021-nao-ato-anistia-2025/,"Vídeo que mostra Copacabana lotada foi gravado em 2021, não em ato por anistia em 2025",falso,"['boataria política', 'checagem']"
https://www.aosfatos.org/noticias/video-nao-mostra-operacao-policial-na-casa-de-frei-gilson/,Vídeo não mostra operação policial na casa de Frei Gilson,falso,"['boataria política', 'checagem']"
https://www.aosfatos.org/noticias/trump-taxar-aco-aluminio-antes-lula-exigir-falasse-manso/,Trump decidiu taxar aço e alumínio antes de Lula exigir que americano ‘falasse manso’,não é bem assim,"['boataria política', 'checagem']"
https://www.aosfatos.org/noticias/video-nao-mostra-ivete-sangalo-cheirando-cocaina-em-trio-eletrico/,Vídeo não mostra Ivete Sangalo cheirando cocaína em trio elétrico,falso,"['boataria política', 'checagem']"
https://www.aosfatos.org/noticias/musk-nao-descobriu-transacoes-milionarias-ilegais-de-alexandre-de-moraes/,Musk não descobriu transações milionárias ilegais de Alexandre de Moraes nos EUA,falso,"['boataria política', 'checagem']"
https://www.aosfatos.org/noticias/e-falso-que-lula-prometeu-acabar-com-o-facebook/,É falso que Lula prometeu acabar com o Facebook,falso,"['boataria política', 'checagem']"
https://www.aosfatos.org/noticias/governo-lula-nao-aprovou-fim-ferias/,Governo Lula não aprovou fim das férias remuneradas,falso,"['boataria política', 'checagem']"
https://www.aosfatos.org/noticias/nao-ha-registros-bolsonarista-expulso-mercado-alterar-precos-para-atacar-lula/,Não há registros de que bolsonarista tenha sido expulso de mercado por alterar preços para atacar Lula,falso,"['boataria política', 'checagem']"
https://www.aosfatos.org/noticias/golpe-site-regularizar-cpf-bloqueio-do-pix/,É golpe site que promete regularizar CPF para evitar bloqueio do Pix,falso,"['fraudes digitais', 'checagem']"
https://www.aosfatos.org/noticias/e-falso-pai-de-vitoria-confessou-assassinato-da-filha/,É falso que pai de Vitória confessou assassinato da filha e se entregou à polícia,falso,"['exploração de tragédia', 'checagem']"
https://www.aosfatos.org/noticias/posts-video-editado-lula-humilhado-em-mg/,Posts compartilham vídeo editado para sugerir que Lula foi humilhado em MG,falso,"['boataria política', 'checagem']"
https://www.aosfatos.org/noticias/nao-ha-registros-trump-ameacou-moraes-eduardo-bolsonaro/,Não há registros de que Trump ameaçou Moraes caso ele ‘encoste’ em Eduardo Bolsonaro,falso,"['boataria política', 'checagem']"
https://www.aosfatos.org/noticias/posts-enganam-massacre-siria-cristaos-onu-papa-nao-se-pronunciaram/,Posts enganam ao alegar que massacre na Síria mira cristãos e que ONU e Papa não se pronunciaram,falso,"['exploração de tragédia', 'checagem']"
https://www.aosfatos.org/noticias/video-8-de-janeiro-holocausto-nao-foi-exibido-tv-europa/,Vídeo que compara 8 de Janeiro ao Holocausto não foi exibido em redes de TV na Europa,falso,"['boataria política', 'checagem']"
https://www.aosfatos.org/noticias/mauro-cid-termo-golpe-delacao-pf/,"Mauro Cid usou, sim, o termo ‘golpe’ em delação à Polícia Federal",falso,"['boataria política', 'checagem']"
https://www.aosfatos.org/noticias/falso-devedores-de-impostos-chave-pix-excluida/,É falso que devedores de impostos terão chave Pix excluída,falso,"['políticas públicas', 'checagem']"
https://www.aosfatos.org/noticias/falso-tim-deixara-de-operar-em-regioes-trafico-milicia-rj/,É falso que Tim deixará de operar em regiões dominadas por tráfico e milícia no RJ,falso,"['boataria política', 'checagem']"
https://www.aosfatos.org/noticias/trump-ignora-vantagem-barreiras-criticar-brasil/,Trump ignora vantagem comercial e barreiras americanas ao criticar Brasil,indisponível,"['discurso oficial', 'checagem']"
https://www.aosfatos.org/noticias/bens-gilmar-portugal-bloqueados-eua/,Bens de Gilmar Mendes em Portugal não foram bloqueados a pedido dos EUA,falso,"['boataria política', 'checagem']"
https://www.aosfatos.org/noticias/falso-parlamentares-posts-ucrania/,É falso que parlamentares de oposição apagaram posts em apoio à Ucrânia,falso,"['boataria política', 'checagem']"
https://www.aosfatos.org/noticias/homem-mergulhando-sao-francisco-bolsonaro/,Vídeo de homem mergulhando em trecho do rio São Francisco não foi gravado durante governo Bolsonaro,falso,"['boataria política', 'checagem']"
https://www.aosfatos.org/noticias/falso-governo-covid-dengue-carnaval/,É falso que governo escondeu casos de Covid-19 e dengue por causa do Carnaval,falso,"['boataria política', 'checagem']"
https://www.aosfatos.org/noticias/financial-times-biden-eleicoes-brasileiras/,‘Financial Times’ não publicou que Joe Biden fraudou eleições brasileiras de 2022,falso,"['boataria política', 'checagem']"
https://www.aosfatos.org/noticias/tse-destruir-urnas-provas-fraude/,Não é verdade que TSE vai destruir 195 mil urnas para esconder provas de fraude nas eleições,falso,"['autoritarismo', 'checagem']"
https://www.aosfatos.org/noticias/imagem-papa-francisco-hospitalizado-ia/,Imagem do papa Francisco hospitalizado foi gerada por IA,falso,"['inteligência artificial', 'checagem']"
https://www.aosfatos.org/noticias/falso-trump-moraes-dinheiro/,É falso que Trump proibiu Moraes de movimentar dinheiro em 123 países,falso,"['boataria política', 'checagem']"
https://www.aosfatos.org/noticias/marco-civil-exige-que-plataforma-estrangeira-respeite-lei-brasileira/,Marco Civil exige que plataforma estrangeira respeite lei brasileira,não é bem assim,"['boataria política', 'checagem']"
https://www.aosfatos.org/noticias/falso-musk-descobriu-imoveis-de-luxo-moraes-eua/,Musk não descobriu que Moraes tem imóveis de luxo nos EUA avaliados em US$ 43 milhões,falso,"['boataria política', 'checagem']"
https://www.aosfatos.org/noticias/falso-mauro-cid-delacao-bolsonaro-nao-daria-golpe/,É falso que Mauro Cid afirmou em delação que Bolsonaro não daria golpe,falso,"['autoritarismo', 'checagem']"
https://www.aosfatos.org/noticias/antonia-fontenelle-audio-bolsonaro/,Reclamação de Antonia Fontenelle em áudio não foi para Bolsonaro,falso,"['boataria política', 'checagem']"
https://www.aosfatos.org/noticias/reajuste-mei-anterior-haddad/,Reajuste de tributos pagos por MEIs obedece legislação anterior a Haddad,falso,"['boataria política', 'checagem']"
https://www.aosfatos.org/noticias/video-panelaco-recente-lula-alvo/,Vídeo que mostra panelaço não é recente e não tem Lula como alvo,falso,"['boataria política', 'checagem']"
https://www.aosfatos.org/noticias/lewandowski-vacina-covid-19/,"Lewandowski tomou, sim, vacina contra a Covid-19",falso,"['boataria política', 'checagem']"
https://www.aosfatos.org/noticias/falso-video-apreensao-um-trilhao-favela-RJ/,É falso que vídeo mostra apreensão de R$ 1 trilhão em favela do RJ,falso,"['boataria política', 'checagem']"
https://www.aosfatos.org/noticias/video-homem-pitbull-shopping-protesto-preco-cafe/,Vídeo não mostra homem soltando pitbull em shopping em protesto contra preço do café,falso,"['boataria política', 'checagem']"
https://www.aosfatos.org/noticias/falsa-capa-time-musk-trump-com-coleira/,É falsa capa da ‘Time’ que mostra Musk guiando Trump com uma coleira,falso,"['boataria política', 'checagem']"
https://www.aosfatos.org/noticias/video-2021-carreata-bolsonaro-es/,"É de 2021, não atual, vídeo que mostra carreata pró-Bolsonaro no ES",falso,"['boataria política', 'checagem']"
https://www.aosfatos.org/noticias/video-petroleiros-canto-apoio-a-lula-nao-teve-audio-editado/,Vídeo em que petroleiros cantam em apoio a Lula não teve áudio editado,falso,"['boataria política', 'checagem']"
https://www.aosfatos.org/noticias/nao-ha-provas-alexandre-de-moraes-lider-do-pcc/,Não há provas de que Alexandre de Moraes seja líder do PCC,falso,"['boataria política', 'checagem']"
https://www.aosfatos.org/noticias/falso-moraes-suspendeu-x-de-novo/,Posts usam notícia velha para mentir que Moraes suspendeu o X de novo,falso,"['boataria política', 'checagem']"
https://www.aosfatos.org/noticias/falso-governo-lula-vai-alimentar-detentos-com-carne-de-jumento/,É falso que governo Lula vai alimentar detentos com carne de jumento,falso,"['boataria política', 'checagem']"
https://www.aosfatos.org/noticias/nao-ha-provas-funcionarios-governo-americano-trabalharam-tse-2022/,Não há provas de que funcionários do governo americano trabalharam no TSE na eleição de 2022,falso,"['boataria política', 'checagem']"
https://www.aosfatos.org/noticias/validade-casca-do-ovo-apenas-vendas-a-granel/,Validade na casca do ovo vale apenas para vendas a granel,não é bem assim,"['políticas públicas', 'checagem']"
https://www.aosfatos.org/noticias/falso-elon-musk-publicou-prova-vitoria-bolsonaro-2022/,É falso que Elon Musk publicou no X prova de vitória de Bolsonaro em 2022,falso,"['boataria política', 'checagem']"
https://www.aosfatos.org/noticias/acidente-aereo-canada-sem-relacao-politica-igualdade/,Acidente aéreo no Canadá não tem relação com política de igualdade,falso,"['discurso de ódio', 'checagem']"
https://www.aosfatos.org/noticias/falso-video-elon-musk-manifestacao-inteligencia-artificial/,Vídeo de Elon Musk convocando manifestação é falso e foi gerado por IA,falso,"['boataria política', 'checagem']"
https://www.aosfatos.org/noticias/musk-nao-descobriu-fraude-previdencia-social-eua/,Elon Musk não descobriu fraude na previdência social dos EUA,não é bem assim,"['boataria política', 'checagem']"
https://www.aosfatos.org/noticias/falso-justica-devolveu-fuzis-faccao-criminosa/,É falso que Justiça devolveu fuzis a membros de facção criminosa,falso,"['boataria política', 'checagem']"
https://www.aosfatos.org/noticias/comentario-daniela-lima-fora-de-contexto-censura-biblia/,Daniela Lima não disse que projeto prevê censura da Bíblia,falso,"['boataria política', 'checagem']"
https://www.aosfatos.org/noticias/video-homem-ameacando-manifestantes-nao-indigenas-cobrando-pedagio/,"Vídeo mostra homem ameaçando manifestantes, não indígenas cobrando pedágio",falso,"['boataria política', 'checagem']"
https://www.aosfatos.org/noticias/falso-lula-hostilizado-evento-amapa/,É falso que Lula foi hostilizado em evento no Amapá,falso,"['boataria política', 'checagem']"
https://www.aosfatos.org/noticias/video-mostra-fraude-entrega-merendas-colombia-nao-venezuela/,Vídeo que mostra fraude na entrega de merendas não foi gravado na Venezuela,falso,"['boataria política', 'checagem']"
https://www.aosfatos.org/noticias/usaid-nao-financiou-quadrinho-pessoas-trans/,Usaid não financiou revista em quadrinhos sobre pessoas trans no Peru,falso,"['discurso de ódio', 'checagem']"
https://www.aosfatos.org/noticias/falso-governo-lula-15-bilhoes-lei-rouanet/,É falso que governo Lula destinou R$ 15 bilhões para a Lei Rouanet,falso,"['políticas públicas', 'checagem']"
https://www.aosfatos.org/noticias/video-inteligencia-artificial-protesto-celebridades-contra-kanye-west/,Vídeo de protesto de celebridades contra Kanye West foi gerado por IA,falso,"['inteligência artificial', 'checagem']"
https://www.aosfatos.org/noticias/video-advogado-conservador-criticando-stf-nao-relator-oea/,"Vídeo mostra advogado de grupo conservador criticando STF, não relator da OEA",falso,"['boataria política', 'checagem']"
https://www.aosfatos.org/noticias/falso-dinamarca-ofereceu-um-trilhao-para-comprar-california/,É falso que Dinamarca ofereceu US$ 1 trilhão a Trump para comprar a Califórnia,falso,"['boataria política', 'checagem']"
https://www.aosfatos.org/noticias/video-satirico-medica-recusa-atendimento-apoiador-trump/,Vídeo em que médica se recusa a atender apoiador de Trump é encenação,falso,"['boataria política', 'checagem']"
https://www.aosfatos.org/noticias/falso-lula-anunciou-prisao-exclusiva-para-pessoas-de-direita/,É falso que Lula anunciou prisão exclusiva para pessoas de direita,falso,"['boataria política', 'checagem']"
https://www.aosfatos.org/noticias/presidente-mexicana-nao-e-autora-discurso-viral-contra-trump/,Presidente mexicana Claudia Sheinbaum não é autora de discurso viral contra Trump,falso,"['boataria política', 'checagem']"
https://www.aosfatos.org/noticias/aviao-caiu-sp-nao-era-do-pcc-nem-carregava-barras-de-ouro/,Avião que caiu em SP não era do PCC nem carregava barras de ouro,falso,"['boataria política', 'checagem']"
https://www.aosfatos.org/noticias/falso-ultrapassagem-faixa-continua-suspensao-imediata-cnh/,Ultrapassagem em faixa contínua não gera suspensão imediata da CNH,falso,"['boataria política', 'checagem']"
https://www.aosfatos.org/noticias/falso-usaid-pagou-8-milhoes-de-dolares-site-politico/,É falso que Usaid pagou US$ 8 milhões ao site ‘Politico’,falso,"['boataria política', 'checagem']"
https://www.aosfatos.org/noticias/falso-smartmatic-eleicoes-2022-brasil-dinheiro-usaid/,É falso que Smartmatic atuou nas eleições de 2022 no Brasil e recebeu dinheiro da Usaid,falso,"['boataria política', 'checagem']"
https://www.aosfatos.org/noticias/video-paralisacao-caminhoneiros-2022-nao-neste-ano/,"Vídeo mostra paralisação de caminhoneiros em 2022, não neste ano",falso,"['boataria política', 'checagem']"
https://www.aosfatos.org/noticias/falso-quimioterapia-radioterapia-nao-tem-eficacia-contra-cancer/,Dentista mente ao dizer que quimioterapia e radioterapia não têm eficácia contra o câncer,falso,"['pseudociência', 'checagem']"
https://www.aosfatos.org/noticias/video-antigo-paralisacao-caminhoneiros-bahia/,É antigo vídeo que mostra paralisação de caminhoneiros na Bahia,falso,"['boataria política', 'checagem']"
https://www.aosfatos.org/noticias/lula-engana-frases-relacao-com-congresso/,Lula engana ao falar sobre relação com o Congresso,indisponível,"['discurso oficial', 'checagem']"
https://www.aosfatos.org/noticias/video-antigo-greve-caminhoneiros/,Posts usam vídeo antigo para sugerir que caminhoneiros entraram em greve,falso,"['boataria política', 'checagem']"
